rowname,name,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31
0,Alb-Donau-Kreis,0,0,0,0,0,0,0.5045306855562955,0.5045306855562955,0,0.5045306855562955,0.5045306855562955,1.009061371112591,0,1.009061371112591,4.036245484450364,2.522653427781478,3.531714798894069,2.522653427781478,4.5407761700066605,8.577021654457024,12.108736453351092,14.126859195576277,10.090613711125911,9.586083025569614,7.567960283344433,10.595144396682207,9.586083025569614,9.081552340013321,7.567960283344433,10.090613711125911,11.604205767794797,8.072490968900729,11.099675082238502,5.045306855562956,2.018122742225182,6.054368226675546,5.045306855562956,10.090613711125911,8.577021654457024,7.567960283344433,5.045306855562956,4.5407761700066605,5.549837541119251,3.027184113337773,2.018122742225182,3.531714798894069,6.558898912231841,1.5135920566688865,2.018122742225182,1.5135920566688865,2.018122742225182,2.522653427781478,2.018122742225182,4.5407761700066605,0.5045306855562955,4.5407761700066605,1.5135920566688865,2.522653427781478,6.558898912231841,3.531714798894069,2.018122742225182,2.018122742225182,0.5045306855562955,2.522653427781478,0,2.018122742225182,1.009061371112591,1.009061371112591,1.5135920566688865,1.009061371112591,2.522653427781478,2.522653427781478,2.018122742225182,2.018122742225182,9.081552340013321,2.018122742225182,3.027184113337773,5.549837541119251,1.009061371112591,1.009061371112591,0.5045306855562955,0.5045306855562955,1.009061371112591,0.5045306855562955,2.522653427781478,0.5045306855562955,1.5135920566688865,0.5045306855562955,0.5045306855562955,1.009061371112591,0,0.5045306855562955,0.5045306855562955,0.5045306855562955,0,0.5045306855562955,0,0.5045306855562955,0,0.5045306855562955,0,0,0,0,0,0,0,0.5045306855562955,0,1.009061371112591,0,0,0,0,0,0,0,0,0,0.5045306855562955,0,1.009061371112591,0,0.5045306855562955,0.5045306855562955,0.5045306855562955,0.5045306855562955,0.5045306855562955,0,1.5135920566688865,0.5045306855562955,1.5135920566688865,0.5045306855562955,0,0,1.009061371112591,0.5045306855562955,0.5045306855562955,1.009061371112591,0.5045306855562955,0,1.5135920566688865,0.5045306855562955,0,0,0,0.5045306855562955,0,1.009061371112591,1.009061371112591,1.009061371112591,0,0,1.5135920566688865,0,1.5135920566688865,0.5045306855562955,0,0.5045306855562955,0.5045306855562955,0.5045306855562955,1.5135920566688865,0.5045306855562955,0.5045306855562955,0.5045306855562955,0,0.5045306855562955,0.5045306855562955,1.5135920566688865,2.522653427781478,3.027184113337773,2.018122742225182,1.009061371112591,2.018122742225182,3.027184113337773,1.5135920566688865,3.531714798894069,3.027184113337773,0.5045306855562955,2.018122742225182,2.522653427781478,1.5135920566688865,2.018122742225182,1.009061371112591,2.018122742225182,5.549837541119251,1.009061371112591,0.5045306855562955,1.5135920566688865,0.5045306855562955,1.009061371112591,3.027184113337773,1.009061371112591,4.5407761700066605,4.5407761700066605,1.009061371112591,1.009061371112591,4.036245484450364,3.531714798894069,2.018122742225182,0.5045306855562955,4.5407761700066605,1.5135920566688865,1.009061371112591,3.531714798894069,1.009061371112591,1.5135920566688865,1.5135920566688865,2.018122742225182,2.522653427781478,5.549837541119251,1.009061371112591,3.027184113337773,1.009061371112591,3.531714798894069,2.522653427781478,1.5135920566688865,2.018122742225182,2.018122742225182,2.522653427781478,3.531714798894069,1.5135920566688865,1.009061371112591,3.531714798894069,2.018122742225182,4.5407761700066605,3.027184113337773,5.045306855562956,4.5407761700066605,8.577021654457024,4.5407761700066605,6.558898912231841,8.577021654457024,12.108736453351092,15.64045125224516,20.181227422251823,12.108736453351092,13.117797824463683,19.17216605113923,24.217472906702184,19.17216605113923,26.740126334483662,34.81261730338439,16.144981937801457,19.676696736695526,26.235595648927365,16.649512623357754,17.154043308914048,17.65857399447034,31.28090250449032,17.65857399447034,15.64045125224516,15.135920566688865,19.676696736695526,19.676696736695526,20.181227422251823,20.685758107808116,26.740126334483662,12.108736453351092,15.135920566688865,15.64045125224516,15.64045125224516,17.65857399447034,22.199350164477003,18.163104680026642,15.135920566688865,22.7038808500333,13.117797824463683,17.154043308914048,20.685758107808116,14.63138988113257,10.090613711125911,8.577021654457024,13.117797824463683,10.595144396682207,11.099675082238502,22.199350164477003,19.676696736695526,13.622328510019978,12.61326713890739,15.64045125224516,19.676696736695526,17.65857399447034,33.29902524671551,18.163104680026642,27.244657020039956,17.154043308914048,21.190288793364413,29.767310447821437,31.28090250449032,31.28090250449032,26.235595648927365,23.71294222114589,22.7038808500333,23.208411535589594,25.22653427781478,21.694819478920707,22.199350164477003,32.79449456115921,25.22653427781478,23.208411535589594,16.144981937801457,20.685758107808116,20.181227422251823,23.71294222114589,12.61326713890739,12.108736453351092,15.135920566688865,14.126859195576277,13.117797824463683,12.108736453351092,12.108736453351092
1,Altmarkkreis Salzwedel,0,0,0,0,0,0,0,0,0,0,0,1.209379950899174,1.209379950899174,0,0,0,0,0,2.418759901798348,0,1.209379950899174,0,3.6281398526975224,1.209379950899174,1.209379950899174,2.418759901798348,0,0,3.6281398526975224,0,0,0,0,2.418759901798348,0,0,0,3.6281398526975224,2.418759901798348,1.209379950899174,1.209379950899174,0,1.209379950899174,0,3.6281398526975224,0,2.418759901798348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209379950899174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209379950899174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209379950899174,0,0,0,0,0,0,0,0,0,1.209379950899174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209379950899174,1.209379950899174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209379950899174,0,0,0,2.418759901798348,0,0,0,0,2.418759901798348,0,1.209379950899174,0,1.209379950899174,0,0,0,0,3.6281398526975224,0,0,0,0,0,0,0,0,0,4.837519803596696,0,1.209379950899174,0,0,0,2.418759901798348,0,0,1.209379950899174,0,0,0,0,0,2.418759901798348,0,0,1.209379950899174,0,1.209379950899174,0,0,0,0,0,1.209379950899174,1.209379950899174,0,0,0,2.418759901798348,0,0,0,0,1.209379950899174,0,0,4.837519803596696,1.209379950899174,1.209379950899174,1.209379950899174,2.418759901798348,2.418759901798348,3.6281398526975224,7.256279705395045,4.837519803596696,10.884419558092565,2.418759901798348,3.6281398526975224,13.303179459890915,12.09379950899174,3.6281398526975224,6.04689975449587,9.675039607193392,3.6281398526975224,14.51255941079009,8.465659656294218,12.09379950899174,12.09379950899174,10.884419558092565,2.418759901798348,4.837519803596696,13.303179459890915,9.675039607193392,8.465659656294218,3.6281398526975224,4.837519803596696,9.675039607193392,14.51255941079009,6.04689975449587,22.978219067084307,8.465659656294218,4.837519803596696,7.256279705395045,7.256279705395045,6.04689975449587,10.884419558092565,12.09379950899174,13.303179459890915,6.04689975449587,13.303179459890915,20.559459165285958,6.04689975449587,8.465659656294218,7.256279705395045,8.465659656294218,9.675039607193392,10.884419558092565,19.350079214386785,8.465659656294218,16.931319312588435,16.931319312588435,16.931319312588435,9.675039607193392,14.51255941079009,15.72193936168926,19.350079214386785,13.303179459890915,19.350079214386785,9.675039607193392,10.884419558092565,14.51255941079009,15.72193936168926,20.559459165285958,15.72193936168926,26.60635891978183,31.44387872337852,18.140699263487612,20.559459165285958,14.51255941079009,14.51255941079009,12.09379950899174,8.465659656294218
2,Amberg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3780081803481403,0,0,0,2.3780081803481403,4.756016360696281,0,4.756016360696281,2.3780081803481403,0,9.512032721392561,0,9.512032721392561,2.3780081803481403,4.756016360696281,9.512032721392561,11.890040901740702,7.134024541044421,11.890040901740702,4.756016360696281,4.756016360696281,9.512032721392561,0,7.134024541044421,0,4.756016360696281,0,2.3780081803481403,2.3780081803481403,4.756016360696281,7.134024541044421,0,7.134024541044421,4.756016360696281,0,0,0,7.134024541044421,7.134024541044421,0,7.134024541044421,0,2.3780081803481403,0,2.3780081803481403,0,0,0,0,0,0,0,4.756016360696281,0,2.3780081803481403,0,0,0,4.756016360696281,0,0,0,0,0,2.3780081803481403,0,2.3780081803481403,0,0,0,0,0,0,0,2.3780081803481403,0,0,0,2.3780081803481403,0,4.756016360696281,0,2.3780081803481403,2.3780081803481403,0,2.3780081803481403,0,0,0,0,2.3780081803481403,0,0,0,4.756016360696281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3780081803481403,0,0,0,0,0,0,0,0,0,2.3780081803481403,0,0,2.3780081803481403,0,0,0,2.3780081803481403,0,0,2.3780081803481403,0,0,0,0,0,2.3780081803481403,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3780081803481403,0,0,2.3780081803481403,2.3780081803481403,0,2.3780081803481403,4.756016360696281,0,0,2.3780081803481403,0,0,0,0,0,0,0,0,0,0,0,0,2.3780081803481403,2.3780081803481403,0,0,0,0,0,0,4.756016360696281,0,2.3780081803481403,0,0,0,0,2.3780081803481403,0,14.268049082088842,2.3780081803481403,9.512032721392561,2.3780081803481403,2.3780081803481403,2.3780081803481403,2.3780081803481403,4.756016360696281,2.3780081803481403,2.3780081803481403,2.3780081803481403,2.3780081803481403,4.756016360696281,2.3780081803481403,2.3780081803481403,4.756016360696281,4.756016360696281,4.756016360696281,0,2.3780081803481403,2.3780081803481403,7.134024541044421,16.646057262436983,2.3780081803481403,2.3780081803481403,2.3780081803481403,14.268049082088842,0,7.134024541044421,2.3780081803481403,4.756016360696281,0,2.3780081803481403,0,4.756016360696281,11.890040901740702,16.646057262436983,2.3780081803481403,16.646057262436983,9.512032721392561,9.512032721392561,9.512032721392561,7.134024541044421,19.024065442785123,11.890040901740702,11.890040901740702,21.402073623133266,14.268049082088842,11.890040901740702,23.780081803481405,19.024065442785123,33.292114524873966,38.048130885570245,11.890040901740702,23.780081803481405,21.402073623133266,26.158089983829544,21.402073623133266,45.18215542661467,23.780081803481405,21.402073623133266,30.914106344525823,14.268049082088842,16.646057262436983,35.670122705222106,30.914106344525823,19.024065442785123,21.402073623133266,21.402073623133266,9.512032721392561,33.292114524873966,19.024065442785123,23.780081803481405,7.134024541044421,16.646057262436983,11.890040901740702,9.512032721392561,11.890040901740702,21.402073623133266,16.646057262436983,9.512032721392561,9.512032721392561,14.268049082088842,19.024065442785123,14.268049082088842,30.914106344525823,21.402073623133266,11.890040901740702,14.268049082088842,19.024065442785123,4.756016360696281,21.402073623133266,14.268049082088842,21.402073623133266,9.512032721392561,2.3780081803481403,9.512032721392561,11.890040901740702,14.268049082088842,16.646057262436983,16.646057262436983,7.134024541044421,9.512032721392561,7.134024541044421,16.646057262436983,4.756016360696281,19.024065442785123
3,Ansbach,0,0,0,0,0,0,0,0,0,2.3991746839087353,0,2.3991746839087353,0,0,2.3991746839087353,0,4.798349367817471,7.197524051726206,2.3991746839087353,4.798349367817471,7.197524051726206,9.596698735634941,4.798349367817471,2.3991746839087353,4.798349367817471,14.395048103452412,9.596698735634941,0,9.596698735634941,4.798349367817471,2.3991746839087353,11.995873419543676,2.3991746839087353,4.798349367817471,4.798349367817471,2.3991746839087353,7.197524051726206,9.596698735634941,7.197524051726206,11.995873419543676,9.596698735634941,9.596698735634941,9.596698735634941,11.995873419543676,4.798349367817471,11.995873419543676,9.596698735634941,4.798349367817471,4.798349367817471,2.3991746839087353,7.197524051726206,7.197524051726206,4.798349367817471,9.596698735634941,2.3991746839087353,2.3991746839087353,7.197524051726206,2.3991746839087353,2.3991746839087353,0,2.3991746839087353,9.596698735634941,11.995873419543676,2.3991746839087353,7.197524051726206,0,0,2.3991746839087353,0,2.3991746839087353,0,0,0,2.3991746839087353,0,0,0,0,2.3991746839087353,2.3991746839087353,0,2.3991746839087353,0,2.3991746839087353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3991746839087353,0,0,9.596698735634941,0,0,0,0,0,0,0,0,0,0,9.596698735634941,2.3991746839087353,0,0,2.3991746839087353,0,0,0,0,0,0,0,0,2.3991746839087353,0,0,0,0,2.3991746839087353,0,0,0,0,0,2.3991746839087353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.798349367817471,0,2.3991746839087353,2.3991746839087353,0,0,0,4.798349367817471,7.197524051726206,0,0,0,0,2.3991746839087353,0,4.798349367817471,0,4.798349367817471,0,0,4.798349367817471,2.3991746839087353,14.395048103452412,2.3991746839087353,2.3991746839087353,0,0,9.596698735634941,0,2.3991746839087353,2.3991746839087353,2.3991746839087353,0,0,0,2.3991746839087353,0,2.3991746839087353,7.197524051726206,4.798349367817471,7.197524051726206,0,0,2.3991746839087353,0,4.798349367817471,2.3991746839087353,0,0,2.3991746839087353,2.3991746839087353,2.3991746839087353,2.3991746839087353,4.798349367817471,0,0,2.3991746839087353,4.798349367817471,0,7.197524051726206,2.3991746839087353,0,9.596698735634941,2.3991746839087353,4.798349367817471,0,4.798349367817471,4.798349367817471,2.3991746839087353,4.798349367817471,7.197524051726206,7.197524051726206,2.3991746839087353,21.59257215517862,4.798349367817471,19.193397471269883,0,23.99174683908735,31.18927089081356,31.18927089081356,45.58431899426597,16.794222787361146,16.794222787361146,40.785969626448505,19.193397471269883,38.386794942539765,31.18927089081356,31.18927089081356,16.794222787361146,9.596698735634941,19.193397471269883,26.39092152299609,14.395048103452412,19.193397471269883,11.995873419543676,7.197524051726206,0,26.39092152299609,23.99174683908735,2.3991746839087353,9.596698735634941,50.382668362083436,14.395048103452412,4.798349367817471,23.99174683908735,26.39092152299609,11.995873419543676,11.995873419543676,9.596698735634941,9.596698735634941,19.193397471269883,14.395048103452412,7.197524051726206,16.794222787361146,7.197524051726206,21.59257215517862,4.798349367817471,28.790096206904824,14.395048103452412,9.596698735634941,26.39092152299609,16.794222787361146,26.39092152299609,7.197524051726206,19.193397471269883,11.995873419543676,28.790096206904824,14.395048103452412,16.794222787361146,16.794222787361146,21.59257215517862,14.395048103452412,21.59257215517862,16.794222787361146,14.395048103452412,16.794222787361146,9.596698735634941,4.798349367817471,4.798349367817471,7.197524051726206,19.193397471269883,26.39092152299609,7.197524051726206
4,Aschaffenburg,0,0,0,1.4112732507268058,0,0,0,0,0,0,0,0,1.4112732507268058,0,0,1.4112732507268058,5.645093002907223,4.233819752180417,26.81419176380931,1.4112732507268058,11.290186005814446,5.645093002907223,2.8225465014536115,7.056366253634029,5.645093002907223,7.056366253634029,5.645093002907223,5.645093002907223,8.467639504360834,2.8225465014536115,2.8225465014536115,1.4112732507268058,7.056366253634029,1.4112732507268058,0,5.645093002907223,5.645093002907223,1.4112732507268058,4.233819752180417,7.056366253634029,1.4112732507268058,4.233819752180417,4.233819752180417,0,7.056366253634029,2.8225465014536115,0,2.8225465014536115,2.8225465014536115,2.8225465014536115,2.8225465014536115,2.8225465014536115,2.8225465014536115,0,0,2.8225465014536115,0,0,0,1.4112732507268058,2.8225465014536115,0,1.4112732507268058,0,1.4112732507268058,1.4112732507268058,0,1.4112732507268058,1.4112732507268058,0,1.4112732507268058,0,1.4112732507268058,0,0,0,0,0,0,0,0,0,0,0,0,1.4112732507268058,1.4112732507268058,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4112732507268058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4112732507268058,4.233819752180417,1.4112732507268058,0,0,0,0,1.4112732507268058,1.4112732507268058,2.8225465014536115,1.4112732507268058,0,1.4112732507268058,0,1.4112732507268058,1.4112732507268058,0,0,0,0,0,1.4112732507268058,0,0,0,0,0,0,0,1.4112732507268058,0,2.8225465014536115,0,1.4112732507268058,1.4112732507268058,0,0,0,1.4112732507268058,0,1.4112732507268058,0,1.4112732507268058,1.4112732507268058,0,0,0,1.4112732507268058,0,0,4.233819752180417,1.4112732507268058,1.4112732507268058,0,0,0,2.8225465014536115,1.4112732507268058,0,2.8225465014536115,2.8225465014536115,2.8225465014536115,0,0,0,4.233819752180417,1.4112732507268058,0,2.8225465014536115,0,1.4112732507268058,1.4112732507268058,1.4112732507268058,1.4112732507268058,0,1.4112732507268058,1.4112732507268058,1.4112732507268058,1.4112732507268058,1.4112732507268058,1.4112732507268058,2.8225465014536115,0,1.4112732507268058,1.4112732507268058,4.233819752180417,2.8225465014536115,1.4112732507268058,2.8225465014536115,4.233819752180417,1.4112732507268058,1.4112732507268058,5.645093002907223,2.8225465014536115,4.233819752180417,7.056366253634029,2.8225465014536115,1.4112732507268058,0,7.056366253634029,2.8225465014536115,1.4112732507268058,4.233819752180417,1.4112732507268058,4.233819752180417,4.233819752180417,4.233819752180417,1.4112732507268058,9.87891275508764,7.056366253634029,5.645093002907223,7.056366253634029,14.112732507268058,8.467639504360834,15.524005757994864,21.169098760902084,26.81419176380931,18.346552259448476,4.233819752180417,14.112732507268058,23.991645262355696,21.169098760902084,35.281831268170144,25.4029185130825,23.991645262355696,8.467639504360834,16.93527900872167,31.048011515989728,19.75782551017528,9.87891275508764,35.281831268170144,23.991645262355696,5.645093002907223,16.93527900872167,21.169098760902084,25.4029185130825,19.75782551017528,29.63673826526292,22.580372011628892,15.524005757994864,14.112732507268058,25.4029185130825,28.225465014536116,31.048011515989728,12.70145925654125,12.70145925654125,9.87891275508764,15.524005757994864,19.75782551017528,19.75782551017528,25.4029185130825,33.87055801744334,21.169098760902084,5.645093002907223,21.169098760902084,33.87055801744334,28.225465014536116,29.63673826526292,31.048011515989728,28.225465014536116,7.056366253634029,16.93527900872167,40.92692427107737,29.63673826526292,50.805837026165,53.62838352761862,21.169098760902084,28.225465014536116,39.51565102035056,42.33819752180417,87.49894154506195,57.86220327979903,57.86220327979903,28.225465014536116,21.169098760902084,21.169098760902084,38.10437776962375,40.92692427107737,59.27347653052584,15.524005757994864,35.281831268170144,11.290186005814446,16.93527900872167,36.69310451889695,50.805837026165,28.225465014536116
5,Augsburg,0,0,0,0,0.6760639556502045,0,0,0.33803197782510225,0,0.33803197782510225,0.33803197782510225,1.352127911300409,0.33803197782510225,0.6760639556502045,1.6901598891255114,2.0281918669506136,4.056383733901227,2.366223844775716,4.056383733901227,3.04228780042592,4.732447689551432,4.056383733901227,5.408511645201636,5.408511645201636,4.732447689551432,3.04228780042592,4.056383733901227,2.0281918669506136,4.056383733901227,4.39441571172633,6.08457560085184,4.39441571172633,2.0281918669506136,3.04228780042592,3.718351756076125,5.070479667376533,4.732447689551432,2.366223844775716,2.704255822600818,1.0140959334753068,0.33803197782510225,1.352127911300409,2.366223844775716,2.704255822600818,2.704255822600818,1.6901598891255114,2.704255822600818,1.352127911300409,2.366223844775716,0.33803197782510225,1.0140959334753068,1.6901598891255114,3.380319778251023,1.0140959334753068,2.0281918669506136,0.33803197782510225,1.0140959334753068,0.33803197782510225,0.33803197782510225,1.0140959334753068,0.33803197782510225,0.33803197782510225,0,0.6760639556502045,0,0,1.6901598891255114,0.33803197782510225,0,0,0,0,0.33803197782510225,0,0,0,0.33803197782510225,0,0.33803197782510225,0.6760639556502045,0,0.33803197782510225,0,0,0.33803197782510225,0,0.6760639556502045,0,0.33803197782510225,0,0,0,0.33803197782510225,0.6760639556502045,0.33803197782510225,0,0.33803197782510225,1.0140959334753068,0,0,0.33803197782510225,0.33803197782510225,0,0.33803197782510225,0,0.33803197782510225,0.33803197782510225,0.6760639556502045,0,0,0,0.33803197782510225,0.33803197782510225,3.718351756076125,0,0,1.0140959334753068,0,0.33803197782510225,0.33803197782510225,0.33803197782510225,0,0,0.6760639556502045,0.6760639556502045,0.33803197782510225,2.366223844775716,1.6901598891255114,1.0140959334753068,0.6760639556502045,2.366223844775716,1.352127911300409,0.6760639556502045,1.0140959334753068,2.704255822600818,2.704255822600818,2.366223844775716,3.380319778251023,2.0281918669506136,0,0.33803197782510225,2.0281918669506136,1.6901598891255114,1.352127911300409,1.0140959334753068,0.33803197782510225,1.0140959334753068,2.0281918669506136,1.0140959334753068,0.6760639556502045,4.39441571172633,0.33803197782510225,0,0,2.366223844775716,1.0140959334753068,1.352127911300409,0.33803197782510225,0.33803197782510225,0,0,0.33803197782510225,0.33803197782510225,0.33803197782510225,1.0140959334753068,1.0140959334753068,0,0.33803197782510225,0,1.0140959334753068,1.0140959334753068,2.704255822600818,2.0281918669506136,1.6901598891255114,2.0281918669506136,6.760639556502046,3.380319778251023,7.098671534327147,5.408511645201636,4.39441571172633,2.704255822600818,0,10.47899131257817,4.39441571172633,5.746543623026739,3.04228780042592,3.718351756076125,1.0140959334753068,1.352127911300409,3.04228780042592,6.422607578676943,7.774735489977353,6.08457560085184,2.704255822600818,1.0140959334753068,2.366223844775716,2.366223844775716,3.380319778251023,1.6901598891255114,5.070479667376533,2.0281918669506136,1.352127911300409,4.732447689551432,2.704255822600818,4.056383733901227,4.732447689551432,3.380319778251023,4.732447689551432,2.366223844775716,0.6760639556502045,2.704255822600818,1.6901598891255114,1.352127911300409,3.04228780042592,3.380319778251023,0.6760639556502045,1.0140959334753068,4.056383733901227,4.39441571172633,6.422607578676943,2.704255822600818,4.056383733901227,4.732447689551432,4.39441571172633,7.43670351215225,6.422607578676943,5.746543623026739,6.08457560085184,5.070479667376533,1.0140959334753068,7.098671534327147,15.549470979954705,9.802927356927965,13.183247135178988,22.986174492106954,49.01463678463983,10.817023290403272,3.380319778251023,21.972078558631647,21.972078558631647,33.12713382686002,47.66250887333942,49.01463678463983,17.57766284690532,7.43670351215225,34.47926173816043,42.930061183787984,70.98671534327147,29.070750092958793,77.07129094412332,87.88831423452659,40.56383733901227,43.60612513943819,42.930061183787984,43.26809316161309,65.91623567589494,70.98671534327147,48.000540851164516,18.591758780380623,42.25399722813778,45.2962850285637,40.90186931683738,45.2962850285637,56.78937227461718,38.873677449886756,25.014366359057565,33.46516580468512,34.14122976033533,56.11330831896698,55.09921238549167,44.620221072913495,29.070750092958793,24.000270425582258,33.12713382686002,39.88777338336207,46.310380962039005,47.66250887333942,37.52154953858635,36.16942162728594,17.57766284690532,33.12713382686002,32.113037893384714,41.91596525031268,39.21170942771186,41.239901294662474,32.78910184903492,17.239630869080216,25.014366359057565,48.338572828989626,35.493357671635735,47.324476895514316,29.070750092958793,31.77500591555961,14.8734070243045,40.90186931683738,42.59202920596289,37.183517560761246,46.648412939864116,41.57793327248758,31.09894195990941,16.22553493560491,20.95798262515634,30.760909982084303,44.2821890950884,33.803197782510225,15.887502957779805,12.507183179528782,11.155055268228374,24.000270425582258,34.47926173816043,30.0848460264341,29.070750092958793
