time,R_eff_country
222,0.8605492568844196
223,0.8605443427688625
224,0.8605394399218419
225,0.8605345482766535
226,0.860529667767089
227,0.8605247983275207
228,0.860519939892826
229,0.8605150923984194
230,0.8605102557802639
231,0.8605054299748085
232,0.8605006149190506
233,0.8604958105504631
234,0.860491016807059
235,0.8604862336273351
236,0.8604814609502793
237,0.8604766987153969
238,0.8604719468626131
239,0.8604672053323933
240,0.8604624740657012
241,0.860457753003908
242,0.8604530420888602
243,0.8604483412629148
244,0.8604436504688485
245,0.8604389696499218
246,0.8604342987498197
247,0.8604296377126536
248,0.8604249864830362
249,0.8604203450059664
250,0.860415713226927
251,0.8604110910917602
252,0.860406478546759
253,0.8604018755387052
254,0.8603972820146878
255,0.8603926979223038
256,0.8603881232094999
257,0.8603835578246188
258,0.8603790017165014
259,0.8603744548342621
260,0.8603699171274749
261,0.8603653885461269
262,0.8603608690405493
263,0.8603563585614649
264,0.8603518570599641
265,0.8603473644875708
266,0.8603428807961369
267,0.8603384059378514
268,0.8603339398653648
269,0.8603294825316176
270,0.8603250338899071
271,0.8603205938939331
272,0.8603161624977459
273,0.8603117396556801
274,0.8603073253224794
275,0.8603029194532575
276,0.8602985220033766
277,0.8602941329286043
278,0.8602897521850296
279,0.8602853797290911
280,0.8602810155175117
281,0.860276659507388
282,0.8602723116560995
283,0.8602679719213919
284,0.8602636402612821
285,0.8602593166341215
286,0.8602550009985943
287,0.8602506933136714
288,0.860246393538639
289,0.8602421016330508
290,0.8602378175568414
291,0.8602335412701795
292,0.86022927273353
293,0.8602250119077147
294,0.8602207587537878
295,0.8602165132330866
296,0.8602122753072714
297,0.8602080449382761
298,0.8602038220883309
299,0.8601996067199056
300,0.8601953987957467
301,0.8601911982789361
302,0.8601870051327587
303,0.8601828193208639
304,0.8601786408070031
305,0.8601744695553516
306,0.8601703055303345
307,0.8601661486965128
308,0.8601619990188444
309,0.8601578564624802
310,0.8601537209928062
311,0.8601495925755059
312,0.86014547117649
313,0.8601413567619516
314,0.8601372492982761
315,0.86013314875213
316,0.8601290550903915
317,0.8601249682802351
318,0.8601208882890129
319,0.8601168150843562
320,0.8601127486340813
321,0.8601086889062961
322,0.8601046358693165
323,0.860100589491659
324,0.8600965497421296
325,0.8600925165896693
326,0.860088490003553
327,0.8600844699531657
328,0.8600804564082111
329,0.8600764493385161
330,0.8600724487142164
331,0.8600684545056262
332,0.860064466683215
333,0.8600604852177477
334,0.8600565100801512
335,0.8600525412415838
336,0.8600485786734221
337,0.8600446223471784
338,0.8600406722346884
339,0.8600367283078136
340,0.8600327905387937
341,0.8600288588999615
342,0.8600249333639159
343,0.8600210139033698
344,0.8600171004912824
345,0.8600131931007979
346,0.8600092917052401
347,0.860005396278129
348,0.8600015067931784
349,0.8599976232242986
350,0.8599937455455543
351,0.8599898737311988
352,0.8599860077557153
353,0.859982147593668
354,0.8599782932198875
355,0.8599744446093999
356,0.8599706017373193
357,0.8599667645789886
358,0.8599629331098978
359,0.8599591073057788
360,0.8599552871424644
361,0.8599514725959381
362,0.8599476636424341
363,0.8599438602582863
364,0.8599400624200638
365,0.8599362701044214
366,0.8599324832881975
367,0.859928701948434
368,0.8599249260622881
369,0.8599211556071354
370,0.8599173905604234
371,0.8599136308998419
372,0.8599098766032189
373,0.8599061276484523
374,0.8599023840137072
375,0.8598986456772642
376,0.8598949126175202
377,0.8598911848130846
378,0.8598874622426649
379,0.8598837448851135
380,0.8598800327195064
381,0.8598763257249599
382,0.8598726238807957
383,0.8598689271664873
384,0.8598652355616767
385,0.8598615490460051
386,0.8598578675994433
387,0.8598541912019625
388,0.8598505198337565
389,0.8598468534751377
390,0.8598431921064965
391,0.8598395357084722
