time,R_eff_country
119,1.3018154568855846
120,1.301525307458255
121,1.3012294035559162
122,1.3009276375052088
123,1.3006198999249061
124,1.3003060797124295
125,1.2999860640305263
126,1.2996597382945643
127,1.2993269861607644
128,1.2989876895146617
129,1.2986417284603469
130,1.298288981310576
131,1.297929324577488
132,1.2975626329642451
133,1.2971887793573038
134,1.296807634820038
135,1.2964190685866523
136,1.2960229480577696
137,1.2956191387965976
138,1.2952075045263327
139,1.294787907128784
140,1.294360206644166
141,1.2939242612721433
142,1.2934799273741528
143,1.2930270594772972
144,1.292565510279339
145,1.292095130655669
146,1.2916157696673005
147,1.2911272745710092
148,1.2906294908308915
149,1.2901222621316308
150,1.2896054303939033
151,1.289078835791265
152,1.2885423167694028
153,1.2879957100672237
154,1.2874388507401455
155,1.286871572185263
156,1.2862937061694457
157,1.2857050828590606
158,1.2851055308524235
159,1.2844948772148286
160,1.2838729475158746
161,1.2832395658695424
162,1.282594554977193
163,1.281937736172715
164,1.2812689294713204
165,1.2805879536206657
166,1.2798946261552402
167,1.2791887634535464
168,1.278470180798965
169,1.2777386924431005
170,1.2769941116730794
171,1.276236250881434
172,1.2754649216402971
173,1.2746799347782032
174,1.27388110046092
175,1.2730682282756305
176,1.2722411273187735
177,1.2713996062876556
178,1.2705434735756258
179,1.2696725373711244
180,1.2687866057604638
181,1.2678854868344658
182,1.2669689887988693
183,1.2660369200888193
184,1.2650890894870537
185,1.2641253062460063
186,1.263145380213994
187,1.2621491219651158
188,1.2611363429331455
189,1.2601068555493222
190,1.2590604733840514
191,1.2579970112922243
192,1.2569162855626783
193,1.255818114071003
194,1.2547023164364832
195,1.2535687141822627
196,1.2524171308993401
197,1.2512473924139218
198,1.25005932695825
199,1.2488527653444532
200,1.247627541141982
201,1.2463834908577125
202,1.2451204541189926
203,1.2438382738599068
204,1.2425367965093166
205,1.2412158721822784
206,1.2398753548728525
207,1.2385151026495926
208,1.2371349778526897
209,1.2357348472926193
210,1.23431458245051
211,1.2328740596794974
212,1.2314131604070266
213,1.2299317713380453
214,1.228429784658334
215,1.22690709823817
216,1.2253636158357917
217,1.2237992473005077
218,1.2222139087748263
219,1.2206075228956936
220,1.2189800189943694
221,1.217331333294435
222,1.2156614091078035
223,1.2139701970283598
224,1.212257655122597
225,1.210523749117501
226,1.2087684525846512
227,1.2069917471203606
228,1.2051936225218818
229,1.203374076958865
230,1.201533117139732
231,1.1996707584726258
232,1.1977870252208906
233,1.195881950652249
234,1.1939555771812844
235,1.1920079565055353
236,1.1900391497338922
237,1.1880492275075332
238,1.1860382701131829
239,1.1840063675875816
240,1.1819536198138416
241,1.1798801366083957
242,1.1777860377991685
243,1.1756714532935477
244,1.1735365231370642
245,1.17138139756169
246,1.1692062370237666
247,1.1670112122312277
248,1.1647965041601362
249,1.1625623040599797
250,1.1603088134477906
251,1.1580362440909082
252,1.1557448179780039
253,1.1534347672785463
254,1.1511063342906087
255,1.1487597713763258
256,1.1463953408860679
257,1.144013315070209
258,1.1416139759791022
259,1.1391976153509655
260,1.136764534488318
261,1.134315044122045
262,1.1318494642638839
263,1.129368124047755
264,1.126871361559006
265,1.124359523652719
266,1.1218329657609554
267,1.119292051688951
268,1.1167371534009225
269,1.1141686507953092
270,1.1115869314701425
271,1.1089923904785686
272,1.1063854300750668
273,1.1037664594525822
274,1.1011358944710081
275,1.098494157377456
276,1.09584167651856
277,1.0931788860456522
278,1.0905062256125884
279,1.087824140067455
280,1.0851330791381175
281,1.0824334971120733
282,1.0797258525117461
283,1.0770106077646102
284,1.0742882288699944
285,1.0715591850620054
286,1.0688239484695812
287,1.0660829937742051
288,1.0633367978658044
289,1.0605858394970684
290,1.0578305989373262
291,1.055071557625953
292,1.052309197825858
293,1.0495440022783824
294,1.0467764538587365
295,1.0440070352339175
296,1.0412362285225212
297,1.0384645149577505
298,1.0356923745533522
299,1.0329202857737148
300,1.0301487252078352
301,1.0273781672483941
302,1.024609083775601
303,1.0218419438467008
304,1.0190772133914723
305,1.016315354913929
306,1.013556827200762
307,1.0108020850367427
308,1.0080515789275302
309,1.0053057548300168
310,1.00256505389075
311,0.9998299121924437
312,0.9971007605087433
313,0.9943780240681354
314,0.9916621223261401
315,0.988953468746961
316,0.9862524705940888
317,0.9835595287303329
318,0.9808750374272364
319,0.9781993841841926
320,0.9755329495569255
321,0.9728761069959638
322,0.970229222694366
323,0.9675926554458762
324,0.9649667565121056
325,0.9623518694997851
326,0.9597483302478592
327,0.9571564667236521
328,0.9545765989292653
329,0.9520090388169918
330,0.9494540902141341
331,0.9469120487574171
332,0.9443832018360975
333,0.9418678285443611
334,0.9393661996424898
335,0.936878577526625
336,0.9344052162071469
337,0.9319463612952336
338,0.9295022499976653
339,0.9270731111195456
340,0.9246591650745462
341,0.9222606239029494
342,0.9198776912965486
343,0.9175105626311019
344,0.9151594250050661
345,0.9128244572852849
346,0.910505830158764
347,0.9082037061906876
348,0.9059182398881185
349,0.9036495777693951
350,0.9013978584388532
351,0.899163212666508
352,0.8969457634728043
353,0.8947456262177319
354,0.8925629086943367
355,0.8903977112264724
356,0.8882501267702665
357,0.8861202410190875
358,0.8840081325122279
359,0.8819138727463306
360,0.8798375262900184
361,0.8777791509010608
362,0.8757387976460027
363,0.8737165110220467
364,0.8717123290811034
365,0.8697262835552352
366,0.8677583999842611
367,0.8658086978444173
368,0.8638771906781931
369,0.861963886225565
370,0.860068786555705
371,0.858191888199482
372,0.8563331822825989
373,0.854492654658866
374,0.8526702860438437
375,0.8508660521483564
376,0.8490799238120912
377,0.8473118671366431
378,0.8455618436185507
379,0.8438298102815236
380,0.8421157198081444
381,0.8404195206708549
382,0.8387411572619825
383,0.8370805700229194
384,0.8354376955722314
385,0.8338124668324162
386,0.8322048131557152
387,0.8306146604484376
388,0.8290419312938485
389,0.8274865450736574
390,0.8259484180880582
391,0.8244274636739034
