time,R_eff_country
144,1.1614319580679349
145,1.144838111642303
146,1.12834751941358
147,1.1119766176604629
148,1.0957411610240584
149,1.0796561699361331
150,1.0637358853166674
151,1.0479937306656495
152,1.0324422815659402
153,1.0170932425151602
154,1.001957430909906
155,0.9870447679234717
156,0.9723642759450345
157,0.9579240821863589
158,0.9437314280132564
159,0.92979268351881
160,0.9161133668292272
161,0.9026981676161066
162,0.889550974281942
163,0.8766749042882164
164,0.8640723371058294
165,0.851744949284163
166,0.8396937511585595
167,0.8279191247438739
168,0.8164208623925131
169,0.8051982058298148
170,0.794249885214841
171,0.783574157911732
172,0.7731688466926367
173,0.7630313771297487
174,0.7531588139689124
175,0.7435478963102378
176,0.7341950714532408
177,0.7250965272931906
178,0.7162482231823455
179,0.7076459191947343
180,0.6992852037553554
181,0.6911615196141995
182,0.6832701881634099
183,0.6756064321108961
184,0.6681653965363542
185,0.6609421683672616
186,0.6539317943207871
187,0.6471292973654146
188,0.6405296917612973
189,0.6341279967434121
190,0.6279192489137044
191,0.6218985134110274
192,0.6160608939288202
193,0.6104015416497182
194,0.6049156631668076
195,0.5995985274594822
196,0.594445471990098
197,0.5894519079863555
198,0.5846133249711845
199,0.5799252945997126
200,0.5753834738603448
201,0.5709836076936567
202,0.5667215310803433
203,0.5625931706463027
204,0.5585945458300597
205,0.5547217696547081
206,0.5509710491440158
207,0.5473386854193506
208,0.5438210735114523
209,0.5404147019186243
210,0.5371161519404202
211,0.5339220968136617
212,0.5308293006753201
213,0.5278346173748477
214,0.524934989156428
215,0.5221274452300898
216,0.5194091002487149
217,0.5167771527062748
218,0.5142288832714671
219,0.5117616530694873
220,0.5093729019229803
221,0.5070601465629295
222,0.5048209788180306
223,0.5026530637912936
224,0.500554138030734
225,0.49852200770080124
226,0.49655454676020105
227,0.49464969515097856
228,0.4928054570035182
229,0.49101989886087355
230,0.48929114792606987
231,0.48761739033505297
232,0.48599686945745507
233,0.4844278842277612
234,0.4829087875078918
235,0.481437984483
236,0.4800139310914272
237,0.47863513248965023
238,0.4773001415528767
239,0.47600755741171435
240,0.47475602402513795
241,0.4735442287898921
242,0.4723709011862755
243,0.47123481146017293
244,0.4701347693410529
245,0.469069622795649
246,0.4680382568168714
247,0.46703959224743097
248,0.46607258463765266
249,0.46513622313702907
250,0.46422952941858076
251,0.463351556635727
252,0.4625013884106924
253,0.46167813785393047
254,0.4608809466136814
255,0.4601089839551747
256,0.4593614458684483
257,0.45863755420423974
258,0.4579365558371977
259,0.4572577218555835
260,0.4566003467767493
261,0.45596374778782206
262,0.455347264010572
263,0.4547502557900915
264,0.4541721040063415
265,0.45361220940794583
266,0.45306999196766895
267,0.4525448902587515
268,0.45203636085150034
269,0.4515438777297285
270,0.4510669317259138
271,0.4506050299751394
272,0.4501576953866421
273,0.4497244661327684
274,0.4493048951546169
275,0.44889854968385573
276,0.44850501078026916
277,0.44812387288440036
278,0.4477547433848672
279,0.447397242199924
280,0.44705100137260156
281,0.4467156646792829
282,0.44639088725096815
283,0.4460763352070947
284,0.4457716853011514
285,0.4454766245781303
286,0.4451908500429434
287,0.4449140683399991
288,0.4446459954428872
289,0.44438635635450957
290,0.4441348848169301
291,0.443891323030524
292,0.4436554213826029
293,0.44342693818458295
294,0.4432056394179549
295,0.44299129848840757
296,0.442783695987953
297,0.4425826194648554
298,0.44238786320099704
299,0.4421992279964581
300,0.44201652096114485
301,0.441839555313148
302,0.44166815018362005
303,0.44150213042800496
304,0.4413413264433785
305,0.4411855739916367
306,0.4410347140285563
307,0.44088859253818063
308,0.4407470603726412
309,0.4406099730972776
310,0.4404771908404291
311,0.4403485781484816
312,0.4402240038451849
313,0.44010334089577946
314,0.4399864662753416
315,0.43987326084147216
316,0.4397636092109342
317,0.43965739964038225
318,0.4395545239108353
319,0.4394548772159426
320,0.43935835805365003
321,0.4392648681216129
322,0.4391743122156434
323,0.43908659813169504
324,0.43900163657079033
325,0.4389193410470424
326,0.438839627798613
327,0.43876241570153957
328,0.4386876261863077
329,0.43861518315701037
330,0.4385450129132121
331,0.4384770440741742
332,0.43841120750554513
333,0.43834743624846684
334,0.4382856654507662
335,0.43822583230051954
336,0.43816787596154566
337,0.43811173751113236
338,0.4380573598795726
339,0.43800468779177676
340,0.4379536677105908
341,0.4379042477820461
342,0.4378563777822027
343,0.43781000906588197
344,0.43776509451674406
345,0.4377215884992634
346,0.43767944681195353
347,0.4376386266422307
348,0.43759908652268426
349,0.43756078628865147
350,0.4375236870372495
351,0.4374877510876015
352,0.43745294194240986
353,0.43741922425064844
354,0.43738656377154317
355,0.4373549273395873
356,0.437324282830722
357,0.4372945991295899
358,0.43726584609775265
359,0.4372379945430402
360,0.4372110161897142
361,0.43718488364970765
362,0.4371595703946588
363,0.43713505072892045
364,0.43711129976338337
365,0.43708829339010247
366,0.4370660082577248
367,0.4370444217477864
368,0.43702351195160677
369,0.4370032576479889
370,0.43698363828168485
371,0.4369646339423872
372,0.43694622534453537
373,0.43692839380763515
374,0.4369111212373255
375,0.4368943901068545
376,0.4368781834393888
377,0.43686248479065004
378,0.43684727823220865
379,0.4368325483353021
380,0.43681828015515933
381,0.43680445921576405
382,0.4367910714951428
383,0.43677810341117634
384,0.4367655418077122
385,0.43675337394121955
386,0.43674158746784575
387,0.43673017043089724
388,0.4367191112486132
389,0.43670839870248446
390,0.4366980219257976
391,0.4366879703926143
