time,R_eff_country
144,0.8135784611051328
145,0.8131189217934048
146,0.8126635312916491
147,0.8122122586626986
148,0.8117650731102347
149,0.8113219439790277
150,0.8108828407551856
151,0.8104477330662571
152,0.8100165906815271
153,0.809589383512172
154,0.8091660816115812
155,0.8087466551753839
156,0.8083310745418192
157,0.8079193101918797
158,0.8075113327495423
159,0.8071071129819458
160,0.8067066217995958
161,0.8063098302566709
162,0.8059167095510511
163,0.8055272310246782
164,0.8051413661636373
165,0.8047590865984647
166,0.8043803641042095
167,0.8040051706006904
168,0.8036334781526905
169,0.8032652589700845
170,0.802900485408059
171,0.802539129967224
172,0.802181165293859
173,0.8018265641799424
174,0.8014752995634077
175,0.8011273445282028
176,0.8007826723045226
177,0.8004412562688576
178,0.8001030699441214
179,0.7997680869997877
180,0.7994362812519585
181,0.7991076266635366
182,0.7987820973442471
183,0.7984596675506938
184,0.7981403116865226
185,0.7978240043023863
186,0.7975107200960778
187,0.7972004339125057
188,0.7968931207437899
189,0.7965887557292634
190,0.7962873141554339
191,0.7959887714560816
192,0.7956931032122109
193,0.7954002851520305
194,0.7951102931508701
195,0.7948231032313033
196,0.7945386915629845
197,0.7942570344625614
198,0.7939781083937071
199,0.7937018899670143
200,0.7934283559398351
201,0.7931574832162928
202,0.7928892488471031
203,0.7926236300294275
204,0.7923606041068769
205,0.7921001485691781
206,0.7918422410521911
207,0.7915868593376251
208,0.7913339813529667
209,0.7910835851711782
210,0.7908356490106208
211,0.7905901512347591
212,0.7903470703519909
213,0.790106385015403
214,0.789868074022513
215,0.7896321163150511
216,0.7893984909787399
217,0.7891671772429001
218,0.7889381544802713
219,0.7887114022066675
220,0.7884869000807294
221,0.78826462790357
222,0.7880445656184685
223,0.7878266933105063
224,0.7876109912062682
225,0.7873974396734966
226,0.7871860192206516
227,0.7869767104966545
228,0.7867694942903677
229,0.7865643515303805
230,0.7863612632844416
231,0.7861602107590998
232,0.7859611752994056
233,0.7857641383882557
234,0.7855690816461971
235,0.785375986830831
236,0.7851848358363782
237,0.7849956106932658
238,0.7848082935676479
239,0.7846228667608488
240,0.7844393127090519
241,0.7842576139826101
242,0.7840777532856666
243,0.7838997134556097
244,0.7837234774625578
245,0.7835490284088584
246,0.7833763495285124
247,0.7832054241866958
248,0.7830362358791846
249,0.7828687682318134
250,0.7827030049998885
251,0.7825389300676843
252,0.7823765274478375
253,0.7822157812807797
254,0.7820566758341703
255,0.7818991955022585
256,0.7817433248054166
257,0.7815890483893739
258,0.7814363510247825
259,0.781285217606478
260,0.7811356331529677
261,0.7809875828057423
262,0.7808410518287368
263,0.7806960256076013
264,0.7805524896491749
265,0.7804104295807699
266,0.7802698311496435
267,0.780130680222254
268,0.7799929627836107
269,0.7798566649367893
270,0.7797217729020671
271,0.779588273016419
272,0.7794561517327749
273,0.7793253956194893
274,0.7791959913595234
275,0.7790679257498359
276,0.7789411857008306
277,0.7788157582354892
278,0.7786916304888706
279,0.778568789707354
280,0.778447223248005
281,0.7783269185778621
282,0.7782078632733354
283,0.7780900450193422
284,0.7779734516089462
285,0.7778580709423436
286,0.7777438910264346
287,0.7776308999739759
288,0.7775190860029728
289,0.7774084374359961
290,0.7772989426994958
291,0.7771905903231097
292,0.7770833689389047
293,0.7769772672808704
294,0.7768722741840726
295,0.7767683785840153
296,0.7766655695160256
297,0.7765638361144275
298,0.7764631676120101
299,0.7763635533392127
300,0.7762649827235475
301,0.7761674452888907
302,0.7760709306546955
303,0.7759754285355072
304,0.7758809287401052
305,0.7757874211709286
306,0.7756948958232993
307,0.7756033427849357
308,0.7755127522350208
309,0.7754231144437387
310,0.7753344197715047
311,0.7752466586683171
312,0.7751598216730319
313,0.7750738994128529
314,0.7749888826024506
315,0.774904762043474
316,0.7748215286238013
317,0.774739173316897
318,0.7746576871811631
319,0.7745770613592713
320,0.7744972870775065
321,0.7744183556451177
322,0.774340258453716
323,0.7742629869765036
324,0.7741865327677909
325,0.77411088746219
326,0.7740360427741603
327,0.773961990497149
328,0.7738887225031543
329,0.7738162307419505
330,0.7737445072405892
331,0.7736735441026418
332,0.7736033335076558
333,0.7735338677104997
334,0.7734651390407848
335,0.7733971399022032
336,0.7733298627719024
337,0.7732633001999293
338,0.7731974448086434
339,0.7731322892919829
340,0.7730678264149752
341,0.77300404901316
342,0.7729409499918719
343,0.7728785223257644
344,0.7728167590581526
345,0.7727556533005029
346,0.7726951982317307
347,0.7726353870977213
348,0.7725762132107151
349,0.7725176699487616
350,0.7724597507551108
351,0.7724024491376883
352,0.7723457586685002
353,0.7722896729830176
354,0.7722341857798181
355,0.7721792908197868
356,0.7721249819257222
357,0.7720712529817374
358,0.7720180979327875
359,0.7719655107839756
360,0.771913485600144
361,0.7718620165053879
362,0.7718110976823053
363,0.7717607233717492
364,0.7717108878720832
365,0.7716615855387499
366,0.7716128107838223
367,0.771564558075383
368,0.7715168219370153
369,0.7714695969474241
370,0.7714228777397816
371,0.7713766590013243
372,0.7713309354728392
373,0.7712857019481552
374,0.7712409532736554
375,0.7711966843478291
376,0.7711528901207594
377,0.7711095655936121
378,0.7710667058182413
379,0.7710243058966559
380,0.7709823609806168
381,0.7709408662710783
382,0.7708998170178248
383,0.7708592085189516
384,0.7708190361204059
385,0.7707792952156157
386,0.7707399812449792
387,0.7707010896953771
388,0.7706626160998672
389,0.770624556037115
390,0.7705869051310252
391,0.7705496590503466
